SummaryLevel,StateCode,CountyCode,CountySubdivisionCode,PlaceCode,ConsolidtatedCityCode,Area Name,STATE,AGE_ADJUSTED_RATE,COUNT,POPULATION,County,County Name,lat,lng,Ratings,State_County_x,State_ID_x,County_ID_x,population size,median age,median household income,NeverMarried Unemployed Male,NeverMarried Unemployed Female,Unemployed Male below line,Unemployed Female below line,4.00 of poverty threshold 65 years and over No health insurance coverage,MEDIAN HOUSEHOLD INCOME Living Alone 65 and over,MEDIAN HOUSEHOLD INCOME Not Living Alone 65 and over,Male Living alone,Female Living alone,Per Capita Income,Poverty Count,Total No Computer,County_State,County_Name,State,State_County_y,State_ID_y,County_ID_y,MUA/P,Never Married Percentage,Unemployed Below Line,No Insurance Over 65 Below Line,Living Alone Percentage,Income,Poverty,No Computer
50,26,41,0,0,0,Delta County,MI,168.9,522,181896, Delta County (26041), Delta County ,45.7124142,-86.9844175,1.689,26041,26,41,36395,46.9,44639,308,207,175,77,0,21890,40978,2469,2531,25582,5156,4251,"Delta County, Michigan",Delta County, Michigan,26> county:041,26,41,26041,0.014150295,0.006924028,0,0.137381508,4.4639,0.141667812,0.116801758
50,26,43,0,0,0,Dickinson County,MI,158.3,330,128482, Dickinson County (26043), Dickinson County ,45.9601394,-87.8616098,1.583,26043,26,43,25694,46.4,45681,196,204,126,148,0,24783,47353,1475,1974,25998,3855,3142,"Dickinson County, Michigan",Dickinson County, Michigan,26> county:043,26,43,26043,0.015567837,0.010663968,0,0.134233673,4.5681,0.150035028,0.122285358
50,26,45,0,0,0,Eaton County,MI,157.6,1117,544223, Eaton County (26045), Eaton County ,42.5886496,-84.7733325,1.576,26045,26,45,108586,40.9,59244,1104,635,555,500,0,33910,72083,5459,7378,30064,11655,7909,"Eaton County, Michigan",Eaton County, Michigan,26> county:045,26,45,26045,0.016014956,0.009715801,0,0.11821966,5.9244,0.107334279,0.072836277
50,26,47,0,0,0,Emmet County,MI,167.6,429,164833, Emmet County (26047), Emmet County ,45.6418969,-84.9769067,1.676,26047,26,47,32978,45,51475,311,105,159,108,0,26875,50863,1805,2363,31356,3454,2911,"Emmet County, Michigan",Emmet County, Michigan,26> county:047,26,47,26047,0.01261447,0.008096307,0,0.126387288,5.1475,0.104736491,0.088270969
50,26,49,0,0,0,Genesee County,MI,181.2,4717,2055546, Genesee County (26049), Genesee County ,43.0777289,-83.6773928,1.812,26049,26,49,410881,40.1,45231,6891,5379,4350,4538,0,33483,44176,22220,28084,25180,81280,48587,"Genesee County, Michigan",Genesee County, Michigan,26> county:049,26,49,26049,0.029862661,0.021631567,0,0.122429609,4.5231,0.197818833,0.118250783
50,26,51,0,0,0,Gladwin County,MI,176.6,395,126673, Gladwin County (26051), Gladwin County ,44.0327885,-84.3542049,1.766,26051,26,51,25324,49.5,40871,163,74,124,152,0,29769,57321,1666,1671,23491,5066,5593,"Gladwin County, Michigan",Gladwin County, Michigan,26> county:051,26,51,26051,0.009358711,0.010898752,0,0.131772232,4.0871,0.200047386,0.220857684
50,26,53,0,0,0,Gogebic County,MI,169.1,236,77877, Gogebic County (26053), Gogebic County ,46.4392785,-89.921474,1.691,26053,26,53,15577,48.7,36689,136,77,77,138,0,18427,50208,1266,1190,22297,2866,2206,"Gogebic County, Michigan",Gogebic County, Michigan,26> county:053,26,53,26053,0.013674007,0.013802401,0,0.157668357,3.6689,0.183989215,0.141619054
50,26,55,0,0,0,Grand Traverse County,MI,146.1,919,456254, Grand Traverse County (26055), Grand Traverse County ,44.687984,-85.520024,1.461,26055,26,55,91222,42.8,58229,831,639,180,321,2,26741,90833,3915,6271,31701,8642,5245,"Grand Traverse County, Michigan",Grand Traverse County, Michigan,26> county:055,26,55,26055,0.016114534,0.005492096,2.19E-05,0.111661661,5.8229,0.094735919,0.057497095
50,26,57,0,0,0,Gratiot County,MI,160,415,206666, Gratiot County (26057), Gratiot County ,43.2836505,-84.6897495,1.6,26057,26,57,41319,39,42256,412,267,203,221,0,25110,56625,1745,2309,20597,7260,3760,"Gratiot County, Michigan",Gratiot County, Michigan,26> county:057,26,57,26057,0.016433118,0.010261623,0,0.098114669,4.2256,0.175706092,0.090999298
50,26,59,0,0,0,Hillsdale County,MI,181,563,229526, Hillsdale County (26059), Hillsdale County ,41.8685961,-84.5222189,1.81,26059,26,59,45909,42,46160,279,291,162,235,7,27891,45000,2599,2459,23831,7510,7171,"Hillsdale County, Michigan",Hillsdale County, Michigan,26> county:059,26,59,26059,0.012415866,0.008647542,0.000152476,0.110174476,4.616,0.163584482,0.156200309
50,26,61,0,0,0,Houghton County,MI,167.2,379,182252, Houghton County (26061), Houghton County ,47.1211215,-88.5694012,1.672,26061,26,61,36333,32.9,41379,513,194,341,128,0,20825,-666666666,2148,2122,21462,7264,3169,"Houghton County, Michigan",Houghton County, Michigan,26> county:061,26,61,26061,0.019458894,0.012908375,0,0.117524014,4.1379,0.19992844,0.087220984
50,26,63,0,0,0,Huron County,MI,173.4,483,158803, Huron County (26063), Huron County ,43.9466791,-82.820974,1.734,26063,26,63,31750,48.5,45191,232,191,138,159,0,29778,50469,2089,2340,26352,4266,4220,"Huron County, Michigan",Huron County, Michigan,26> county:063,26,63,26063,0.013322835,0.009354331,0,0.139496063,4.5191,0.134362205,0.132913386
50,26,65,0,0,0,Ingham County,MI,157.4,2243,1439205, Ingham County (26065), Ingham County ,42.6468943,-84.3542049,1.574,26065,26,65,286185,31.7,49109,4714,3412,2493,2511,0,37357,59318,16743,20547,27399,56038,17689,"Ingham County, Michigan",Ingham County, Michigan,26> county:065,26,65,26065,0.028394221,0.017485193,0,0.13030033,4.9109,0.195810402,0.061809669
50,26,67,0,0,0,Ionia County,MI,182.2,631,320658, Ionia County (26067), Ionia County ,42.9892119,-85.023346,1.822,26067,26,67,64147,38.7,51980,588,298,269,302,0,24261,72857,2610,2779,22715,7905,4816,"Ionia County, Michigan",Ionia County, Michigan,26> county:067,26,67,26067,0.013812026,0.00890143,0,0.084010164,5.198,0.123232575,0.075077556
50,26,69,0,0,0,Iosco County,MI,180,447,126577, Iosco County (26069), Iosco County ,44.3340462,-83.6386226,1.8,26069,26,69,25317,52.6,41414,248,158,178,142,0,30872,40804,1820,1888,24099,4186,3516,"Iosco County, Michigan",Iosco County, Michigan,26> county:069,26,69,26069,0.016036655,0.012639728,0,0.146462851,4.1414,0.165343445,0.138879014
50,26,71,0,0,0,Iron County,MI,143.7,182,56440, Iron County (26071), Iron County ,46.2758153,-88.4902778,1.437,26071,26,71,11291,53.8,36773,84,25,78,26,0,20331,73194,1045,1120,23658,1556,1647,"Iron County, Michigan",Iron County, Michigan,26> county:071,26,71,26071,0.009653706,0.009210876,0,0.191745638,3.6773,0.137808874,0.145868391
50,26,73,0,0,0,Isabella County,MI,164.8,517,353540, Isabella County (26073), Isabella County ,43.598799,-84.8567932,1.648,26073,26,73,70572,27.4,42771,1072,1107,614,699,2,31389,48125,3066,3740,22009,17493,5046,"Isabella County, Michigan",Isabella County, Michigan,26> county:073,26,73,26073,0.030876268,0.018605113,2.83E-05,0.096440515,4.2771,0.247874511,0.071501445
50,26,75,0,0,0,Jackson County,MI,194.6,1983,795377, Jackson County (26075), Jackson County ,42.1764362,-84.3542049,1.946,26075,26,75,158989,41,49715,1828,1279,903,1047,0,29044,58462,8405,9493,25952,22614,13411,"Jackson County, Michigan",Jackson County, Michigan,26> county:075,26,75,26075,0.019542232,0.012264999,0,0.112573826,4.9715,0.142236255,0.084351748
50,26,77,0,0,0,Kalamazoo County,MI,154.1,2187,1300313, Kalamazoo County (26077), Kalamazoo County ,42.2278346,-85.520024,1.541,26077,26,77,259830,34.1,51945,3490,2293,2082,1671,19,34047,-666666666,13168,17388,29258,41981,14912,"Kalamazoo County, Michigan",Kalamazoo County, Michigan,26> county:077,26,77,26077,0.02225686,0.01444406,7.31E-05,0.117599969,5.1945,0.161571027,0.057391371
50,26,79,0,0,0,Kalkaska County,MI,186.4,228,86776, Kalkaska County (26079), Kalkaska County ,44.6674445,-85.023346,1.864,26079,26,79,17358,44.6,43431,247,103,135,79,0,22429,50000,929,948,22822,3174,2109,"Kalkaska County, Michigan",Kalkaska County, Michigan,26> county:079,26,79,26079,0.020163613,0.012328609,0,0.108134578,4.3431,0.182855168,0.121500173
50,26,81,0,0,0,Kent County,MI,151.3,4983,3186290, Kent County (26081), Kent County ,43.0097027,-85.520024,1.513,26081,26,81,636376,35,57302,6284,5157,3036,3273,67,25478,62731,26799,34827,29433,83789,42343,"Kent County, Michigan",Kent County, Michigan,26> county:081,26,81,26081,0.017978365,0.00991395,0.000105284,0.096838976,5.7302,0.13166587,0.066537707
50,26,83,0,0,0,Keweenaw County,MI,136,30,10680, Keweenaw County (26083), Keweenaw County ,47.7515686,-88.3249369,1.36,26083,26,83,2136,55.1,41118,12,4,13,10,0,23125,-666666666,159,172,28700,307,392,"Keweenaw County, Michigan",Keweenaw County, Michigan,26> county:083,26,83,26083,0.007490637,0.01076779,0,0.154962547,4.1118,0.143726592,0.183520599
50,26,85,0,0,0,Lake County,MI,185.9,203,58323, Lake County (26085), Lake County ,43.9446996,-85.8486236,1.859,26085,26,85,11669,52.1,32309,259,64,152,48,0,18156,60208,851,712,18199,2822,2278,"Lake County, Michigan",Lake County, Michigan,26> county:085,26,85,26085,0.027680178,0.017139429,0,0.13394464,3.2309,0.241837347,0.195218099
50,26,87,0,0,0,Lapeer County,MI,174.5,977,441269, Lapeer County (26087), Lapeer County ,43.0482433,-83.1649001,1.745,26087,26,87,88205,43.6,56186,816,588,379,358,15,29538,44875,3599,3683,26650,8427,6784,"Lapeer County, Michigan",Lapeer County, Michigan,26> county:087,26,87,26087,0.015917465,0.008355535,0.000170058,0.082557678,5.6186,0.095538802,0.07691174
50,26,89,0,0,0,Leelanau County,MI,137.8,285,107911, Leelanau County (26089), Leelanau County ,45.0821226,-86.0733634,1.378,26089,26,89,21564,53.3,62646,170,108,41,65,0,34188,40500,1114,1277,37061,1650,1539,"Leelanau County, Michigan",Leelanau County, Michigan,26> county:089,26,89,26089,0.012891857,0.0049156,0,0.110879243,6.2646,0.076516416,0.071368948
50,26,91,0,0,0,Lenawee County,MI,179.3,1163,492906, Lenawee County (26091), Lenawee County ,41.8433859,-84.0167423,1.793,26091,26,91,98585,41.6,51339,1003,488,529,349,0,29502,41346,5481,5504,25649,12811,7851,"Lenawee County, Michigan",Lenawee County, Michigan,26> county:091,26,91,26091,0.015124005,0.00890602,0,0.111426688,5.1339,0.129948775,0.079636862
50,26,93,0,0,0,Livingston County,MI,145.9,1627,935382, Livingston County (26093), Livingston County ,42.6207951,-83.8473015,1.459,26093,26,93,186946,42.9,78430,1365,983,432,482,0,32314,59464,7468,8135,36845,10935,8047,"Livingston County, Michigan",Livingston County, Michigan,26> county:093,26,93,26093,0.012559777,0.004889112,0,0.083462604,7.843,0.058492827,0.043044516
50,26,95,0,0,0,Luce County,MI,155.1,77,32038, Luce County (26095), Luce County ,46.5827512,-85.513329,1.551,26095,26,95,6406,44.2,41221,112,62,90,37,0,25284,-666666666,337,416,19442,1041,1030,"Luce County, Michigan",Luce County, Michigan,26> county:095,26,95,26095,0.027162036,0.019825164,0,0.117546051,4.1221,0.162503903,0.160786762
50,26,97,0,0,0,Mackinac County,MI,176.4,181,54310, Mackinac County (26097), Mackinac County ,46.023372,-84.9963081,1.764,26097,26,97,10836,51.8,42559,115,72,55,63,0,26979,-666666666,842,881,26967,1648,1489,"Mackinac County, Michigan",Mackinac County, Michigan,26> county:097,26,97,26097,0.017257291,0.010889627,0,0.159007014,4.2559,0.15208564,0.137412329
50,26,99,0,0,0,Macomb County,MI,174.9,9542,4325918, Macomb County (26099), Macomb County ,42.7168759,-82.820974,1.749,26099,26,99,864019,41,58175,9640,6644,4442,4355,287,32880,55066,44621,53860,29740,101096,66244,"Macomb County, Michigan",Macomb County, Michigan,26> county:099,26,99,26099,0.018846808,0.010181489,0.000332169,0.113980132,5.8175,0.117006686,0.07666961
50,26,101,0,0,0,Manistee County,MI,180.2,384,122170, Manistee County (26101), Manistee County ,44.2444704,-86.3242225,1.802,26101,26,101,24432,48.7,44882,247,157,116,133,4,26417,61250,1452,1760,24398,3401,2992,"Manistee County, Michigan",Manistee County, Michigan,26> county:101,26,101,26101,0.016535691,0.010191552,0.00016372,0.131466929,4.4882,0.139202685,0.122462344
50,26,103,0,0,0,Marquette County,MI,158.6,705,335950, Marquette County (26103), Marquette County ,46.644579,-87.5593823,1.586,26103,26,103,67145,39.1,48491,709,408,436,202,0,30053,48854,3805,4345,25550,10262,5410,"Marquette County, Michigan",Marquette County, Michigan,26> county:103,26,103,26103,0.016635639,0.009501824,0,0.121379105,4.8491,0.15283342,0.080571897
50,26,105,0,0,0,Mason County,MI,158.2,367,143985, Mason County (26105), Mason County ,43.9664537,-86.4996546,1.582,26105,26,105,28800,46,45524,384,151,140,109,0,30035,36833,1733,2005,26251,4541,2868,"Mason County, Michigan",Mason County, Michigan,26> county:105,26,105,26105,0.018576389,0.008645833,0,0.129791667,4.5524,0.157673611,0.099583333
50,26,107,0,0,0,Mecosta County,MI,184.6,502,216034, Mecosta County (26107), Mecosta County ,43.6201025,-85.354965,1.846,26107,26,107,43181,36.4,43470,479,390,282,213,0,26250,51250,2094,2556,21978,9015,4326,"Mecosta County, Michigan",Mecosta County, Michigan,26> county:107,26,107,26107,0.020124592,0.011463375,0,0.107686251,4.347,0.208772377,0.100182951
50,26,109,0,0,0,Menominee County,MI,152.2,301,116906, Menominee County (26109), Menominee County ,45.4995277,-87.5746277,1.522,26109,26,109,23389,48,44480,268,151,115,113,0,19783,38523,1819,1846,26151,3092,3037,"Menominee County, Michigan",Menominee County, Michigan,26> county:109,26,109,26109,0.017914404,0.009748172,0,0.156697593,4.448,0.132198897,0.129847364
50,26,111,0,0,0,Midland County,MI,138.4,775,417379, Midland County (26111), Midland County ,43.5750978,-84.3542049,1.384,26111,26,111,83489,41.5,57117,751,508,444,334,0,32348,70000,3970,4974,33013,9300,7273,"Midland County, Michigan",Midland County, Michigan,26> county:111,26,111,26111,0.015079831,0.009318593,0,0.107127885,5.7117,0.11139192,0.087113272
50,26,113,0,0,0,Missaukee County,MI,166.2,181,74976, Missaukee County (26113), Missaukee County ,44.366621,-85.023346,1.662,26113,26,113,14982,43.4,42370,124,89,93,61,0,22891,63333,859,732,21805,2349,1755,"Missaukee County, Michigan",Missaukee County, Michigan,26> county:113,26,113,26113,0.01421706,0.010279001,0,0.1061941,4.237,0.156788146,0.117140569
50,26,115,0,0,0,Monroe County,MI,184.4,1770,748192, Monroe County (26115), Monroe County ,41.9738893,-83.5070203,1.844,26115,26,115,149619,42.2,59479,1397,909,626,687,11,26250,51364,7237,8394,29245,16555,12395,"Monroe County, Michigan",Monroe County, Michigan,26> county:115,26,115,26115,0.015412481,0.008775623,7.35E-05,0.104472026,5.9479,0.110647712,0.082843756
50,26,117,0,0,0,Montcalm County,MI,161.7,658,314872, Montcalm County (26117), Montcalm County ,43.3057341,-85.1894045,1.617,26117,26,117,62956,40.5,44651,486,370,295,443,8,27756,30855,2899,3361,21509,10487,7780,"Montcalm County, Michigan",Montcalm County, Michigan,26> county:117,26,117,26117,0.013596798,0.011722473,0.000127073,0.099434526,4.4651,0.166576657,0.123578372
50,26,119,0,0,0,Montmorency County,MI,189.7,184,46420, Montmorency County (26119), Montmorency County ,45.0742794,-84.1403141,1.897,26119,26,119,9290,55.3,39152,126,27,27,42,0,31544,-666666666,698,582,23155,1380,1320,"Montmorency County, Michigan",Montmorency County, Michigan,26> county:119,26,119,26119,0.016469322,0.007427341,0,0.137782562,3.9152,0.148546825,0.142088267
50,26,121,0,0,0,Muskegon County,MI,177.6,1900,863894, Muskegon County (26121), Muskegon County ,43.2831969,-86.7416374,1.776,26121,26,121,172707,39.1,46077,2427,1981,1845,1602,7,24603,39922,7926,9596,22829,30727,17819,"Muskegon County, Michigan",Muskegon County, Michigan,26> county:121,26,121,26121,0.025522996,0.019958658,4.05E-05,0.101455066,4.6077,0.177914039,0.103174741
50,26,123,0,0,0,Newaygo County,MI,184.6,609,239692, Newaygo County (26123), Newaygo County ,43.5593582,-85.7666645,1.846,26123,26,123,47899,42.6,45645,493,303,295,297,0,21629,44375,2563,2163,22735,8405,6246,"Newaygo County, Michigan",Newaygo County, Michigan,26> county:123,26,123,26123,0.016618301,0.012359339,0,0.098665943,4.5645,0.175473392,0.130399382
50,26,125,0,0,0,Oakland County,MI,148.3,11347,6230566, Oakland County (26125), Oakland County ,42.5921924,-83.336188,1.483,26125,26,125,1241860,41,73369,11485,8538,4923,4670,168,36245,73036,63918,82432,40941,111071,57978,"Oakland County, Michigan",Oakland County, Michigan,26> county:125,26,125,26125,0.016123396,0.007724703,0.000135281,0.117847422,7.3369,0.089439228,0.046686422
50,26,127,0,0,0,Oceana County,MI,178.9,337,131758, Oceana County (26127), Oceana County ,43.6656285,-86.6611083,1.789,26127,26,127,26317,42.7,44382,317,118,237,149,3,22083,34167,1186,1220,22185,4550,3356,"Oceana County, Michigan",Oceana County, Michigan,26> county:127,26,127,26127,0.01652924,0.014667325,0.000113995,0.091423795,4.4382,0.172892047,0.127522134
50,26,129,0,0,0,Ogemaw County,MI,192.5,353,104858, Ogemaw County (26129), Ogemaw County ,44.3270741,-84.1857115,1.925,26129,26,129,20979,49.7,38149,291,154,224,109,3,24784,43750,1362,1452,22028,3856,3053,"Ogemaw County, Michigan",Ogemaw County, Michigan,26> county:129,26,129,26129,0.021211688,0.015873016,0.000143,0.134134134,3.8149,0.18380285,0.145526479
50,26,131,0,0,0,Ontonagon County,MI,185.4,127,30367, Ontonagon County (26131), Ontonagon County ,46.8727913,-89.3131189,1.854,26131,26,131,6072,57.1,36073,76,22,52,33,0,19950,50313,600,511,22958,930,1104,"Ontonagon County, Michigan",Ontonagon County, Michigan,26> county:131,26,131,26131,0.016139657,0.013998682,0,0.182971014,3.6073,0.153162055,0.181818182
50,26,133,0,0,0,Osceola County,MI,182.5,309,116141, Osceola County (26133), Osceola County ,43.9257279,-85.354965,1.825,26133,26,133,23221,43.5,41099,216,138,126,107,21,22473,43438,1287,1287,21090,4749,3774,"Osceola County, Michigan",Osceola County, Michigan,26> county:133,26,133,26133,0.015244821,0.010034021,0.000904354,0.110847939,4.1099,0.204513156,0.1625253
50,26,135,0,0,0,Oscoda County,MI,183.3,139,41476, Oscoda County (26135), Oscoda County ,44.6278903,-84.1857115,1.833,26135,26,135,8304,51.8,36833,137,70,97,36,5,21554,65313,674,642,22343,1488,1912,"Oscoda County, Michigan",Oscoda County, Michigan,26> county:135,26,135,26135,0.024927746,0.016016378,0.000602119,0.158477842,3.6833,0.179190751,0.230250482
50,26,137,0,0,0,Otsego County,MI,170.4,290,121391, Otsego County (26137), Otsego County ,45.0992063,-84.6482398,1.704,26137,26,137,24247,44.9,50823,196,178,125,114,3,20227,-666666666,1230,1307,26012,3549,1956,"Otsego County, Michigan",Otsego County, Michigan,26> county:137,26,137,26137,0.015424589,0.00985689,0.000123727,0.104631501,5.0823,0.146368623,0.080669774
50,26,139,0,0,0,Ottawa County,MI,140.4,2147,1404068, Ottawa County (26139), Ottawa County ,42.953023,-86.0937312,1.404,26139,26,139,280243,34.9,63962,2163,1602,1033,629,19,26646,90662,8538,12254,29121,25806,14585,"Ottawa County, Michigan",Ottawa County, Michigan,26> county:139,26,139,26139,0.013434769,0.005930567,6.78E-05,0.074192754,6.3962,0.09208437,0.052044119
50,26,141,0,0,0,Presque Isle County,MI,168.6,228,64254, Presque Isle County (26141), Presque Isle County ,45.5729299,-83.597821,1.686,26141,26,141,12854,54.3,43758,153,119,96,93,0,33542,46250,943,835,24793,1891,2088,"Presque Isle County, Michigan",Presque Isle County, Michigan,26> county:141,26,141,26141,0.021160728,0.014703594,0,0.138322701,4.3758,0.147113739,0.162439707
50,26,143,0,0,0,Roscommon County,MI,219,526,119521, Roscommon County (26143), Roscommon County ,44.3516109,-84.6897495,2.19,26143,26,143,23934,55.3,37834,470,176,248,194,0,27474,73375,1834,1851,22333,4675,3213,"Roscommon County, Michigan",Roscommon County, Michigan,26> county:143,26,143,26143,0.026990892,0.018467452,0,0.153965071,3.7834,0.195328821,0.134244171
50,26,145,0,0,0,Saginaw County,MI,169.6,2247,969887, Saginaw County (26145), Saginaw County ,43.4044253,-84.0167423,1.696,26145,26,145,193803,40.8,45034,2782,1910,1586,1374,7,28528,51042,11040,13622,25348,33103,24791,"Saginaw County, Michigan",Saginaw County, Michigan,26> county:145,26,145,26145,0.024210152,0.015273241,3.61E-05,0.127252932,4.5034,0.170807469,0.127918556
50,26,147,0,0,0,St. Clair County,MI,175.7,1897,798784, St. Clair County (26147), St. Clair County ,43.016179,-82.6483442,1.757,26147,26,147,159761,43.2,53641,1785,1553,895,1003,11,29200,57083,8488,9281,27807,21050,12881,"St. Clair County, Michigan",St. Clair County, Michigan,26> county:147,26,147,26147,0.02089371,0.011880246,6.89E-05,0.111222388,5.3641,0.131759315,0.080626686
50,26,149,0,0,0,St. Joseph County,MI,181.6,707,304427, St. Joseph County (26149), St. Joseph County ,41.9118044,-85.520024,1.816,26149,26,149,60890,39.4,47856,588,284,388,163,12,27392,37368,2899,3108,23702,9403,7251,"St. Joseph County, Michigan",St. Joseph County, Michigan,26> county:149,26,149,26149,0.014320907,0.009049105,0.000197077,0.098653309,4.7856,0.154426014,0.119083593
50,26,151,0,0,0,Sanilac County,MI,185.2,579,207591, Sanilac County (26151), Sanilac County ,43.4069041,-82.7347142,1.852,26151,26,151,41535,44.8,44417,475,183,278,191,18,26000,30750,2294,2697,23924,6165,5941,"Sanilac County, Michigan",Sanilac County, Michigan,26> county:151,26,151,26151,0.015842061,0.011291682,0.000433369,0.120163717,4.4417,0.148429036,0.143035994
50,26,153,0,0,0,Schoolcraft County,MI,203.5,153,40538, Schoolcraft County (26153), Schoolcraft County ,46.0693515,-86.1903622,2.035,26153,26,153,8114,51.1,37428,144,85,106,57,0,25982,42656,490,583,21534,1706,1590,"Schoolcraft County, Michigan",Schoolcraft County, Michigan,26> county:153,26,153,26153,0.028222825,0.020088736,0,0.132240572,3.7428,0.210253882,0.195957604
50,26,155,0,0,0,Shiawassee County,MI,180.7,818,343169, Shiawassee County (26155), Shiawassee County ,42.949754,-84.1857115,1.807,26155,26,155,68617,42,50967,679,482,377,391,0,29375,49583,3049,3704,25218,8857,6614,"Shiawassee County, Michigan",Shiawassee County, Michigan,26> county:155,26,155,26155,0.016920005,0.011192562,0,0.098415844,5.0967,0.1290788,0.096390107
50,26,157,0,0,0,Tuscola County,MI,179.8,696,267957, Tuscola County (26157), Tuscola County ,43.5301144,-83.5070203,1.798,26157,26,157,53569,44.1,45495,614,242,345,198,0,25444,61250,2621,2925,23573,8307,5545,"Tuscola County, Michigan",Tuscola County, Michigan,26> county:157,26,157,26157,0.015979391,0.01013646,0,0.103530027,4.5495,0.15507103,0.103511359
50,26,159,0,0,0,Van Buren County,MI,189.1,894,376229, Van Buren County (26159), Van Buren County ,42.2459665,-86.0121573,1.891,26159,26,159,75190,41.6,49119,873,425,501,294,0,27159,34375,3967,3993,25433,11733,8205,"Van Buren County, Michigan",Van Buren County, Michigan,26> county:159,26,159,26159,0.017262934,0.010573215,0,0.105865142,4.9119,0.156044687,0.109123554
50,26,161,0,0,0,Washtenaw County,MI,146.4,2613,1814855, Washtenaw County (26161), Washtenaw County ,42.3076493,-83.8473015,1.464,26161,26,161,361509,33.4,65618,3944,2957,1690,1677,47,37860,83375,19054,22882,37455,49602,14300,"Washtenaw County, Michigan",Washtenaw County, Michigan,26> county:161,26,161,26161,0.019089428,0.009313738,0.000130011,0.116002644,6.5618,0.137208202,0.039556415
50,26,163,0,0,0,Wayne County,MI,181.7,18683,8833387, Wayne County (26163), Wayne County ,42.2790746,-83.336188,1.817,26163,26,163,1763822,37.9,43702,34135,30089,21436,22363,530,26570,42645,103981,118140,24847,413769,191848,"Wayne County, Michigan",Wayne County, Michigan,26> county:163,26,163,26163,0.036411837,0.024831871,0.000300484,0.125931642,4.3702,0.234586597,0.108768345
50,26,165,0,0,0,Wexford County,MI,191,434,164567, Wexford County (26165), Wexford County ,44.387157,-85.520024,1.91,26165,26,165,32915,41.9,42793,311,187,270,202,3,20898,40500,1646,1751,22028,5628,3938,"Wexford County, Michigan",Wexford County, Michigan,26> county:165,26,165,26165,0.01512988,0.014339967,9.11E-05,0.103205226,4.2793,0.170985873,0.119641501
50,27,1,0,0,0,Aitkin County,MN,176.6,296,79140, Aitkin County (27001), Aitkin County ,46.6185433,-93.4536692,1.766,27001,27,1,15841,54.5,45860,79,53,26,54,0,24375,56250,1262,1040,26883,1895,2172,"Aitkin County, Minnesota",Aitkin County, Minnesota,27> county:001,27,1,27001,0.008332807,0.005050186,0,0.145319109,4.586,0.119626286,0.137112556
50,27,3,0,0,0,Anoka County,MN,157.1,2746,1722442, Anoka County (27003), Anoka County ,45.3292832,-93.2197005,1.571,27003,27,3,344861,38.2,76796,2699,1637,730,760,33,32764,73269,12695,15363,34321,22428,16181,"Anoka County, Minnesota",Anoka County, Minnesota,27> county:003,27,3,27003,0.012573182,0.004320581,9.57E-05,0.081360316,7.6796,0.065034898,0.046920353
50,27,5,0,0,0,Becker County,MN,155.3,378,167670, Becker County (27005), Becker County ,46.9164628,-95.7036557,1.553,27005,27,5,33552,41.8,55884,206,174,148,131,1,23537,65104,1759,1916,28525,4191,3728,"Becker County, Minnesota",Becker County, Minnesota,27> county:005,27,5,27005,0.011325703,0.008315451,2.98E-05,0.109531474,5.5884,0.124910587,0.111111111
50,27,7,0,0,0,Beltrami County,MN,161.8,422,229223, Beltrami County (27007), Beltrami County ,48.0370038,-94.8289239,1.618,27007,27,7,45847,33.4,45923,896,489,587,324,0,32153,58125,2219,2677,23748,8203,4576,"Beltrami County, Minnesota",Beltrami County, Minnesota,27> county:007,27,7,27007,0.030209174,0.019870439,0,0.106789975,4.5923,0.178921194,0.099810238
50,27,9,0,0,0,Benton County,MN,150.1,332,197327, Benton County (27009), Benton County ,45.7211058,-93.9732855,1.501,27009,27,9,39360,35.6,53574,359,223,116,192,0,22261,73077,2100,2080,27018,5445,2742,"Benton County, Minnesota",Benton County, Minnesota,27> county:009,27,9,27009,0.014786585,0.007825203,0,0.106199187,5.3574,0.138338415,0.069664634
50,27,11,0,0,0,Big Stone County,MN,161.1,83,25161, Big Stone County (27011), Big Stone County ,45.4932045,-96.4724,1.611,27011,27,11,5039,49,48299,26,17,14,14,0,18583,56250,271,435,29035,574,808,"Big Stone County, Minnesota",Big Stone County, Minnesota,27> county:011,27,11,27011,0.008533439,0.005556658,0,0.140107164,4.8299,0.11391149,0.160349276
50,27,13,0,0,0,Blue Earth County,MN,144.4,510,328918, Blue Earth County (27013), Blue Earth County ,43.9505132,-93.9878427,1.444,27013,27,13,65767,30.6,53752,658,442,230,226,0,27188,83417,3176,3622,28283,11321,3467,"Blue Earth County, Minnesota",Blue Earth County, Minnesota,27> county:013,27,13,27013,0.016725714,0.006933569,0,0.103364909,5.3752,0.172138002,0.052716408
50,27,15,0,0,0,Brown County,MN,159.3,335,126208, Brown County (27015), Brown County ,44.2294379,-94.645035,1.593,27015,27,15,25243,42.5,55764,99,139,50,131,0,19688,34167,1291,1859,29696,1944,2253,"Brown County, Minnesota",Brown County, Minnesota,27> county:015,27,15,27015,0.009428356,0.007170305,0,0.12478707,5.5764,0.077011449,0.089252466
